num,episode14,epsilon14,sum14
0,711,1.5,419
100,999,1.426826295,614
200,758,1.357222185,483
300,873,1.291013535,557
400,737,1.228034706,453
500,999,1.16812814,648
600,834,1.111143964,563
700,999,1.056939617,605
800,999,1.005379493,617
900,508,0.956334598,321
1000,999,0.909682234,686
1100,673,0.865305688,440
1200,679,0.82309394,448
1300,821,0.782941384,573
1400,609,0.74474757,421
1500,441,0.708416944,291
1600,986,0.673858616,751
1700,696,0.640986128,523
1800,999,0.609717242,774
1900,999,0.579973729,764
2000,831,0.551681178,644
2100,835,0.524768808,629
2200,999,0.499169289,847
2300,999,0.474818579,799
2400,522,0.451655756,381
2500,999,0.429622872,799
2600,999,0.408664808,856
2700,999,0.388729129,832
2800,999,0.369765962,837
2900,979,0.351727865,812
3000,999,0.334569711,877
3100,496,0.318248574,400
3200,540,0.302723623,447
3300,620,0.287956017,517
3400,999,0.273908811,868
3500,999,0.260546863,905
3600,999,0.247836743,894
3700,999,0.235746655,894
3800,999,0.224246351,916
3900,756,0.21330706,639
4000,265,0.202901415,186
4100,999,0.193003383,873
4200,645,0.183588201,569
4300,552,0.174632315,446
4400,880,0.16611332,756
4500,339,0.158009902,275
4600,999,0.150301788,903
4700,793,0.142969696,695
4800,999,0.135995281,908
4900,999,0.129361095,920
5000,999,0.123050542,893
5100,999,0.117047832,922
5200,902,0.11133795,808
5300,999,0.10590661,936
5400,999,0.100740224,960
5500,999,0.095825867,943
5600,999,0.091151244,975
5700,999,0.086704662,980
5800,999,0.082474994,948
5900,999,0.07845166,903
6000,999,0.074624594,991
6100,999,0.070984222,973
6200,518,0.067521437,465
6300,958,0.064227574,893
6400,999,0.061094395,976
6500,999,0.058114059,979
6600,139,0.055279112,72
6700,999,0.05258246,989
6800,999,0.050017358,986
6900,999,0.047577388,925
7000,999,0.045256445,1013
7100,999,0.043048724,994
7200,999,0.040948701,960
7300,999,0.038951122,981
7400,460,0.03705099,399
7500,999,0.035243551,952
7600,999,0.033524284,979
7700,999,0.031888887,1007
7800,999,0.030333268,1003
7900,999,0.03,989
8000,999,0.03,987
8100,999,0.03,1022
8200,999,0.03,977
8300,999,0.03,1000
8400,999,0.03,975
8500,999,0.03,995
8600,999,0.03,1006
8700,999,0.03,1010
8800,999,0.03,1000
8900,999,0.03,987
9000,999,0.03,997
9100,999,0.03,966
9200,999,0.03,1009
9300,999,0.03,1009
9400,395,0.03,324
9500,999,0.03,975
9600,999,0.03,1002
9700,999,0.03,1004
9800,999,0.03,999
9900,999,0.03,1011
